lat,lon,cams_xco2
-89.5,7.5,399.07468
-89.5,8.5,399.07468
-89.5,9.5,399.07468
-89.5,10.5,399.07468
-89.5,11.5,399.07468
-89.5,12.5,399.07468
-89.5,13.5,399.07468
-89.5,14.5,399.07468
-89.5,15.5,399.0747
-89.5,16.5,399.0747
-89.5,17.5,399.0747
-89.5,18.5,399.0747
-89.5,19.5,399.0747
-89.5,20.5,399.07474
-89.5,21.5,399.0747
-89.5,22.5,399.0747
-89.5,23.5,399.07474
-89.5,24.5,399.07474
-89.5,25.5,399.07474
-89.5,26.5,399.07474
-89.5,27.5,399.07474
-89.5,28.5,399.07474
-89.5,29.5,399.07474
-89.5,30.5,399.07474
-89.5,31.5,399.07474
-89.5,32.5,399.0748
-89.5,33.5,399.0748
-89.5,34.5,399.0748
-89.5,35.5,399.0748
-89.5,36.5,399.0748
-89.5,37.5,399.0748
-89.5,38.5,399.0748
-89.5,39.5,399.0748
-89.5,40.5,399.0748
-89.5,41.5,399.07483
-89.5,42.5,399.0748
-89.5,43.5,399.0748
-89.5,44.5,399.0748
-89.5,45.5,399.0748
-89.5,46.5,399.0748
-89.5,47.5,399.0748
-89.5,48.5,399.0748
-89.5,49.5,399.07483
-89.5,50.5,399.07483
-89.5,51.5,399.07483
-89.5,52.5,399.07483
-89.5,53.5,399.07483
-89.5,54.5,399.07483
-89.5,55.5,399.07483
-89.5,56.5,399.07483
-89.5,57.5,399.07483
-89.5,58.5,399.07483
-89.5,59.5,399.07483
-89.5,60.5,399.0749
-89.5,61.5,399.0749
-89.5,62.5,399.0749
-89.5,63.5,399.0749
-89.5,64.5,399.0749
-89.5,65.5,399.07483
-89.5,66.5,399.07483
-89.5,67.5,399.07483
-89.5,68.5,399.0749
-89.5,69.5,399.0749
-89.5,70.5,399.0749
-89.5,71.5,399.0749
-89.5,72.5,399.0528
-89.5,73.5,399.05276
-89.5,74.5,399.05273
-89.5,75.5,399.05267
-89.5,76.5,399.05267
-89.5,77.5,399.05264
-89.5,78.5,399.05258
-89.5,79.5,399.05258
-89.5,80.5,399.05255
-89.5,81.5,399.05252
-89.5,82.5,399.05246
-89.5,83.5,399.05246
-89.5,84.5,399.05246
-89.5,85.5,399.05237
-89.5,86.5,399.05237
-89.5,87.5,399.05237
-89.5,88.5,399.05234
-89.5,89.5,399.0523
-89.5,90.5,399.0523
-89.5,91.5,399.05222
-89.5,92.5,399.05222
-89.5,93.5,399.05215
-89.5,94.5,399.05215
-89.5,95.5,399.05215
-89.5,96.5,399.05212
-89.5,97.5,399.0521
-89.5,98.5,399.05203
-89.5,99.5,399.05203
-89.5,100.5,399.052
-89.5,101.5,399.05194
-89.5,102.5,399.05194
-89.5,103.5,399.05194
-89.5,104.5,399.0519
-89.5,105.5,399.0519
-89.5,106.5,399.05188
-89.5,107.5,399.05182
-89.5,108.5,399.05182
-89.5,109.5,399.0518
-89.5,110.5,399.0518
-89.5,111.5,399.05173
-89.5,112.5,399.05173
-89.5,113.5,399.05173
-89.5,114.5,399.0517
-89.5,115.5,399.0517
-89.5,116.5,399.05167
-89.5,117.5,399.05167
-89.5,118.5,399.05167
-89.5,119.5,399.05167
-89.5,120.5,399.0516
-89.5,121.5,399.0516
-89.5,122.5,399.05157
-89.5,123.5,399.05157
-89.5,124.5,399.0515
-89.5,125.5,399.0515
-89.5,126.5,399.05148
-89.5,127.5,399.0515
-89.5,128.5,399.05148
-89.5,129.5,399.05148
-89.5,130.5,399.05148
-89.5,131.5,399.05148
-89.5,132.5,399.05145
-89.5,133.5,399.05145
-89.5,134.5,399.0514
-89.5,135.5,399.05145
-89.5,136.5,399.05145
-89.5,137.5,399.0514
-89.5,138.5,399.05145
-89.5,139.5,399.05145
-89.5,140.5,399.0514
-89.5,141.5,399.05136
-89.5,142.5,399.05136
-89.5,143.5,399.0514
-89.5,144.5,399.0517
-89.5,145.5,399.05167
-89.5,146.5,399.0516
-89.5,147.5,399.0516
-89.5,148.5,399.05157
-89.5,149.5,399.05157
-89.5,150.5,399.05157
-89.5,151.5,399.0515
-89.5,152.5,399.05148
-89.5,153.5,399.05145
-89.5,154.5,399.0514
-89.5,155.5,399.0514
-89.5,156.5,399.0514
-89.5,157.5,399.0513
-89.5,158.5,399.0513
-89.5,159.5,399.0513
-89.5,160.5,399.0513
-89.5,161.5,399.05124
-89.5,162.5,399.05127
-89.5,163.5,399.05127
-89.5,164.5,399.05118
-89.5,165.5,399.05118
-89.5,166.5,399.05118
-89.5,167.5,399.05115
-89.5,168.5,399.0511
-89.5,169.5,399.0511
-89.5,170.5,399.0511
-89.5,171.5,399.0511
-89.5,172.5,399.0511
-89.5,173.5,399.05103
-89.5,174.5,399.05103
-89.5,175.5,399.05103
-89.5,176.5,399.05096
-89.5,177.5,399.05096
-89.5,178.5,399.05096
-89.5,179.5,399.05096
-88.5,-179.5,399.0249
-88.5,-178.5,399.0249
-88.5,-177.5,399.0249
-88.5,-176.5,399.02484
-88.5,-175.5,399.02484
-88.5,-174.5,399.0249
-88.5,-173.5,399.0249
-88.5,-172.5,399.02493
-88.5,-171.5,399.02493
-88.5,-170.5,399.02493
-88.5,-169.5,399.02496
-88.5,-168.5,399.02493
-88.5,-167.5,399.02496
-88.5,-166.5,399.02502
-88.5,-165.5,399.02512
-88.5,-164.5,399.02512
-88.5,-163.5,399.04257
-88.5,-162.5,399.0425
-88.5,-161.5,399.0426
-88.5,-160.5,399.0426
-88.5,-159.5,399.04266
-88.5,-158.5,399.0427
-88.5,-157.5,399.04272
-88.5,-156.5,399.04282
-88.5,-155.5,399.04288
-88.5,-154.5,399.04294
-88.5,-153.5,399.0484
-88.5,-152.5,399.0484
-88.5,-151.5,399.04846
-88.5,-150.5,399.0485
-88.5,-149.5,399.04858
-88.5,-148.5,399.0486
-88.5,-147.5,399.0486
-88.5,-146.5,399.04868
-88.5,-145.5,399.0487
-88.5,-144.5,399.04877
-88.5,-143.5,399.0488
-88.5,-142.5,399.04883
-88.5,-141.5,399.0489
-88.5,-140.5,399.0489
-88.5,-139.5,399.04898
-88.5,-138.5,399.049
-88.5,-137.5,399.04904
-88.5,-136.5,399.04913
-88.5,-135.5,399.0492
-88.5,-134.5,399.04922
-88.5,-133.5,399.06378
-88.5,-132.5,399.06387
-88.5,-131.5,399.06403
-88.5,-130.5,399.06418
-88.5,-129.5,399.06424
-88.5,-128.5,399.0644
-88.5,-127.5,399.0645
-88.5,-126.5,399.06464
-88.5,-125.5,399.06476
-88.5,-124.5,399.06488
-88.5,-123.5,399.08862
-88.5,-122.5,399.08862
-88.5,-121.5,399.08862
-88.5,-120.5,399.08868
-88.5,-119.5,399.0887
-88.5,-118.5,399.08875
-88.5,-117.5,399.0888
-88.5,-116.5,399.08884
-88.5,-115.5,399.08893
-88.5,-114.5,399.08893
-88.5,-113.5,399.08896
-88.5,-112.5,399.08902
-88.5,-111.5,399.08905
-88.5,-110.5,399.0891
-88.5,-109.5,399.0891
-88.5,-108.5,399.08914
-88.5,-107.5,399.08923
-88.5,-106.5,399.08923
-88.5,-105.5,399.08936
-88.5,-104.5,399.08932
-88.5,-103.5,399.08936
-88.5,-102.5,399.0894
-88.5,-101.5,399.08948
-88.5,-100.5,399.08948
-88.5,-99.5,399.08954
-88.5,-98.5,399.08957
-88.5,-97.5,399.0896
-88.5,-96.5,399.08966
-88.5,-95.5,399.08966
-88.5,-94.5,399.0897
-88.5,-93.5,399.08978
-88.5,-92.5,399.08978
-88.5,-91.5,399.12445
-88.5,-90.5,399.12454
-88.5,-89.5,399.12457
-88.5,-88.5,399.1246
-88.5,-87.5,399.12466
-88.5,-86.5,399.12466
-88.5,-85.5,399.12466
-88.5,-84.5,399.12476
-88.5,-83.5,399.1248
-88.5,-82.5,399.12482
-88.5,-81.5,399.10947
-88.5,-80.5,399.1095
-88.5,-79.5,399.10956
-88.5,-78.5,399.1096
-88.5,-77.5,399.10962
-88.5,-76.5,399.10968
-88.5,-75.5,399.10977
-88.5,-74.5,399.1098
-88.5,-73.5,399.10983
-88.5,-72.5,399.10983
-88.5,-71.5,399.11
-88.5,-70.5,399.11
-88.5,-69.5,399.11005
-88.5,-68.5,399.11005
-88.5,-67.5,399.1102
-88.5,-66.5,399.11014
-88.5,-65.5,399.11023
-88.5,-64.5,399.11026
-88.5,-63.5,399.11035
-88.5,-62.5,399.11035
-88.5,-61.5,399.13327
-88.5,-60.5,399.13336
-88.5,-59.5,399.13342
-88.5,-58.5,399.13345
-88.5,-57.5,399.13348
-88.5,-56.5,399.13358
-88.5,-55.5,399.13358
-88.5,-54.5,399.13367
-88.5,-53.5,399.1337
-88.5,-52.5,399.1337
-88.5,-51.5,399.121
-88.5,-50.5,399.12106
-88.5,-49.5,399.12112
-88.5,-48.5,399.1212
-88.5,-47.5,399.1212
-88.5,-46.5,399.12125
-88.5,-45.5,399.12128
-88.5,-44.5,399.12137
-88.5,-43.5,399.12134
-88.5,-42.5,399.1214
-88.5,-41.5,399.1215
-88.5,-40.5,399.1215
-88.5,-39.5,399.12158
-88.5,-38.5,399.1216
-88.5,-37.5,399.12167
-88.5,-36.5,399.12177
-88.5,-35.5,399.1217
-88.5,-34.5,399.1218
-88.5,-33.5,399.12183
-88.5,-32.5,399.12183
-88.5,-31.5,399.12192
-88.5,-30.5,399.12192
-88.5,-29.5,399.122
-88.5,-28.5,399.12204
-88.5,-27.5,399.12204
-88.5,-26.5,399.1221
-88.5,-25.5,399.12213
-88.5,-24.5,399.1222
-88.5,-23.5,399.12222
-88.5,-22.5,399.12225
-88.5,-21.5,399.12225
-88.5,-20.5,399.1223
-88.5,-19.5,399.1229
-88.5,-18.5,399.123
-88.5,-17.5,399.12296
-88.5,-16.5,399.12296
-88.5,-15.5,399.123
-88.5,-14.5,399.12305
-88.5,-13.5,399.12308
-88.5,-12.5,399.12305
-88.5,-11.5,399.12305
-88.5,-10.5,399.12308
-88.5,-9.5,399.10114
-88.5,-8.5,399.10117
-88.5,-7.5,399.10123
-88.5,-6.5,399.10123
-88.5,-5.5,399.10126
-88.5,-4.5,399.10126
-88.5,-3.5,399.10132
-88.5,-2.5,399.10135
-88.5,-1.5,399.10135
-88.5,-0.5,399.10138
-88.5,0.5,399.10144
-88.5,1.5,399.10144
-88.5,2.5,399.10147
-88.5,3.5,399.10153
-88.5,4.5,399.10156
-88.5,5.5,399.1016
-88.5,6.5,399.1016
-88.5,7.5,399.1016
-88.5,8.5,399.10165
-88.5,9.5,399.10165
-88.5,10.5,399.0955
-88.5,11.5,399.09555
-88.5,12.5,399.09555
-88.5,13.5,399.09555
-88.5,14.5,399.09555
-88.5,15.5,399.09558
-88.5,16.5,399.09558
-88.5,17.5,399.09558
-88.5,18.5,399.09558
-88.5,19.5,399.09558
-88.5,20.5,399.07083
-88.5,21.5,399.07083
-88.5,22.5,399.07077
-88.5,23.5,399.07074
-88.5,24.5,399.07074
-88.5,25.5,399.07074
-88.5,26.5,399.07074
-88.5,27.5,399.0707
-88.5,28.5,399.0707
-88.5,29.5,399.0707
-88.5,30.5,399.0707
-88.5,31.5,399.0707
-88.5,32.5,399.07062
-88.5,33.5,399.07062
-88.5,34.5,399.07062
-88.5,35.5,399.07062
-88.5,36.5,399.07062
-88.5,37.5,399.07056
-88.5,38.5,399.07056
-88.5,39.5,399.07053
-88.5,40.5,399.0705
-88.5,41.5,399.0705
-88.5,42.5,399.0705
-88.5,43.5,399.07043
-88.5,44.5,399.07043
-88.5,45.5,399.07043
-88.5,46.5,399.07043
-88.5,47.5,399.07043
-88.5,48.5,399.0704
-88.5,49.5,399.07034
-88.5,50.5,399.0703
-88.5,51.5,399.07028
-88.5,52.5,399.04626
-88.5,53.5,399.04623
-88.5,54.5,399.0462
-88.5,55.5,399.0461
-88.5,56.5,399.04605
-88.5,57.5,399.04605
-88.5,58.5,399.04593
-88.5,59.5,399.04593
-88.5,60.5,399.04584
-88.5,61.5,399.0458
-88.5,62.5,399.04898
-88.5,63.5,399.04892
-88.5,64.5,399.0488
-88.5,65.5,399.04877
-88.5,66.5,399.04868
-88.5,67.5,399.04868
-88.5,68.5,399.04858
-88.5,69.5,399.0485
-88.5,70.5,399.04846
-88.5,71.5,399.04846
-88.5,72.5,399.04837
-88.5,73.5,399.04828
-88.5,74.5,399.04825
-88.5,75.5,399.0482
-88.5,76.5,399.04813
-88.5,77.5,399.04807
-88.5,78.5,399.04803
-88.5,79.5,399.04797
-88.5,80.5,399.04794
-88.5,81.5,399.0479
-88.5,82.5,399.0339
-88.5,83.5,399.0338
-88.5,84.5,399.03372
-88.5,85.5,399.03363
-88.5,86.5,399.0336
-88.5,87.5,399.0335
-88.5,88.5,399.03342
-88.5,89.5,399.03336
-88.5,90.5,399.0333
-88.5,91.5,399.0332
-88.5,92.5,399.0336
-88.5,93.5,399.0335
-88.5,94.5,399.03342
-88.5,95.5,399.03336
-88.5,96.5,399.03326
-88.5,97.5,399.03317
-88.5,98.5,399.03314
-88.5,99.5,399.033
-88.5,100.5,399.03293
-88.5,101.5,399.03284
-88.5,102.5,399.03275
-88.5,103.5,399.03265
-88.5,104.5,399.03262
-88.5,105.5,399.03253
-88.5,106.5,399.03244
-88.5,107.5,399.0324
-88.5,108.5,399.03232
-88.5,109.5,399.03223
-88.5,110.5,399.0322
-88.5,111.5,399.0321
-88.5,112.5,399.032
-88.5,113.5,399.03198
-88.5,114.5,399.0319
-88.5,115.5,399.0319
-88.5,116.5,399.0318
-88.5,117.5,399.03177
-88.5,118.5,399.0317
-88.5,119.5,399.03165
-88.5,120.5,399.0316
-88.5,121.5,399.03156
-88.5,122.5,399.0315
-88.5,123.5,399.03146
-88.5,124.5,399.02417
-88.5,125.5,399.02408
-88.5,126.5,399.02408
-88.5,127.5,399.02396
-88.5,128.5,399.0239
-88.5,129.5,399.02386
-88.5,130.5,399.02383
-88.5,131.5,399.02368
-88.5,132.5,399.02365
-88.5,133.5,399.02365
-88.5,134.5,399.03027
-88.5,135.5,399.03027
-88.5,136.5,399.03015
-88.5,137.5,399.0301
-88.5,138.5,399.03006
-88.5,139.5,399.03
-88.5,140.5,399.02994
-88.5,141.5,399.02988
-88.5,142.5,399.02985
-88.5,143.5,399.02975
-88.5,144.5,399.02966
-88.5,145.5,399.02966
-88.5,146.5,399.02966
-88.5,147.5,399.02957
-88.5,148.5,399.02954
-88.5,149.5,399.0295
-88.5,150.5,399.02945
-88.5,151.5,399.0295
-88.5,152.5,399.02945
-88.5,153.5,399.02936
-88.5,154.5,399.0199
-88.5,155.5,399.01984
-88.5,156.5,399.0198
-88.5,157.5,399.01978
-88.5,158.5,399.0197
-88.5,159.5,399.01962
-88.5,160.5,399.0196
-88.5,161.5,399.0196
-88.5,162.5,399.0195
-88.5,163.5,399.0195
-88.5,164.5,399.02533
-88.5,165.5,399.02533
-88.5,166.5,399.02518
-88.5,167.5,399.02515
-88.5,168.5,399.02515
-88.5,169.5,399.02512
-88.5,170.5,399.02505
-88.5,171.5,399.02505
-88.5,172.5,399.02496
-88.5,173.5,399.02502
-88.5,174.5,399.02496
-88.5,175.5,399.02496
-88.5,176.5,399.02496
-88.5,177.5,399.0249
-88.5,178.5,399.0249
-88.5,179.5,399.02493
-87.5,-179.5,399.0207
-87.5,-178.5,399.02066
-87.5,-177.5,399.02054
-87.5,-176.5,399.02048
-87.5,-175.5,399.02045
-87.5,-174.5,399.02042
-87.5,-173.5,399.02036
-87.5,-172.5,399.0745
-87.5,-171.5,399.0743
-87.5,-170.5,399.07416
-87.5,-169.5,399.07397
-87.5,-168.5,399.07382
-87.5,-167.5,399.0736
-87.5,-166.5,399.07352
-87.5,-165.5,399.0734
-87.5,-164.5,399.0732
-87.5,-163.5,399.07312
-87.5,-162.5,399.07306
-87.5,-161.5,399.07297
-87.5,-160.5,399.0729
-87.5,-159.5,399.07285
-87.5,-158.5,399.07285
-87.5,-157.5,399.07278
-87.5,-156.5,399.07275
-87.5,-155.5,399.07278
-87.5,-154.5,399.07275
-87.5,-153.5,399.09506
-87.5,-152.5,399.09525
-87.5,-151.5,399.09546
-87.5,-150.5,399.09567
-87.5,-149.5,399.0959
-87.5,-148.5,399.0961
-87.5,-147.5,399.09634
-87.5,-146.5,399.09665
-87.5,-145.5,399.09695
-87.5,-144.5,399.0972
-87.5,-143.5,399.0975
-87.5,-142.5,399.0978
-87.5,-141.5,399.0981
-87.5,-140.5,399.09848
-87.5,-139.5,399.09882
-87.5,-138.5,399.09918
-87.5,-137.5,399.09952
-87.5,-136.5,399.09995
-87.5,-135.5,399.10028
-87.5,-134.5,399.1007
-87.5,-133.5,399.095
-87.5,-132.5,399.09534
-87.5,-131.5,399.09564
-87.5,-130.5,399.09598
-87.5,-129.5,399.0963
-87.5,-128.5,399.09665
-87.5,-127.5,399.097
-87.5,-126.5,399.09738
-87.5,-125.5,399.09772
-87.5,-124.5,399.09805
-87.5,-123.5,399.09845
-87.5,-122.5,399.0988
-87.5,-121.5,399.09918
-87.5,-120.5,399.0996
-87.5,-119.5,399.09995
-87.5,-118.5,399.10037
-87.5,-117.5,399.10074
-87.5,-116.5,399.1011
-87.5,-115.5,399.10156
-87.5,-114.5,399.1055
-87.5,-113.5,399.10553
-87.5,-112.5,399.10562
-87.5,-111.5,399.1057
-87.5,-110.5,399.10574
-87.5,-109.5,399.10587
-87.5,-108.5,399.10596
-87.5,-107.5,399.106
-87.5,-106.5,399.10608
-87.5,-105.5,399.10617
-87.5,-104.5,399.1063
-87.5,-103.5,399.10638
-87.5,-102.5,399.10648
-87.5,-101.5,399.10657
-87.5,-100.5,399.1611
-87.5,-99.5,399.1611
-87.5,-98.5,399.16116
-87.5,-97.5,399.1611
-87.5,-96.5,399.16116
-87.5,-95.5,399.1611
-87.5,-94.5,399.1612
-87.5,-93.5,399.1612
-87.5,-92.5,399.16125
-87.5,-91.5,399.1612
-87.5,-90.5,399.1613
-87.5,-89.5,399.16125
-87.5,-88.5,399.16132
-87.5,-87.5,399.1613
-87.5,-86.5,399.16138
-87.5,-85.5,399.16138
-87.5,-84.5,399.16138
-87.5,-83.5,399.1614
-87.5,-82.5,399.16147
-87.5,-81.5,399.1588
-87.5,-80.5,399.1589
-87.5,-79.5,399.15894
-87.5,-78.5,399.15906
-87.5,-77.5,399.15915
-87.5,-76.5,399.1592
-87.5,-75.5,399.15933
-87.5,-74.5,399.15936
-87.5,-73.5,399.15945
-87.5,-72.5,399.15955
-87.5,-71.5,399.15964
-87.5,-70.5,399.15976
-87.5,-69.5,399.1598
-87.5,-68.5,399.15988
-87.5,-67.5,399.16
-87.5,-66.5,399.1601
-87.5,-65.5,399.1602
-87.5,-64.5,399.1603
-87.5,-63.5,399.1604
-87.5,-62.5,399.16046
-87.5,-61.5,399.16275
-87.5,-60.5,399.1628
-87.5,-59.5,399.16287
-87.5,-58.5,399.16287
-87.5,-57.5,399.1629
-87.5,-56.5,399.1629
-87.5,-55.5,399.163
-87.5,-54.5,399.1631
-87.5,-53.5,399.1631
-87.5,-52.5,399.16318
-87.5,-51.5,399.16318
-87.5,-50.5,399.16324
-87.5,-49.5,399.16324
-87.5,-48.5,399.1633
-87.5,-47.5,399.16333
-87.5,-46.5,399.16342
-87.5,-45.5,399.1635
-87.5,-44.5,399.1635
-87.5,-43.5,399.1636
-87.5,-42.5,399.1421
-87.5,-41.5,399.14212
-87.5,-40.5,399.14215
-87.5,-39.5,399.1422
-87.5,-38.5,399.14224
-87.5,-37.5,399.14224
-87.5,-36.5,399.1423
-87.5,-35.5,399.14236
-87.5,-34.5,399.14243
-87.5,-33.5,399.14246
-87.5,-32.5,399.14252
-87.5,-31.5,399.14252
-87.5,-30.5,399.14258
-87.5,-29.5,399.14264
-87.5,-28.5,399.14114
-87.5,-27.5,399.14124
-87.5,-26.5,399.14117
-87.5,-25.5,399.14127
-87.5,-24.5,399.14124
-87.5,-23.5,399.1413
-87.5,-22.5,399.1413
-87.5,-21.5,399.1413
-87.5,-20.5,399.14136
-87.5,-19.5,399.14145
-87.5,-18.5,399.14145
-87.5,-17.5,399.14148
-87.5,-16.5,399.1415
-87.5,-15.5,399.1415
-87.5,-14.5,399.1415
-87.5,-13.5,399.1416
-87.5,-12.5,399.14166
-87.5,-11.5,399.1417
-87.5,-10.5,399.14172
-87.5,-9.5,399.1161
-87.5,-8.5,399.1161
-87.5,-7.5,399.1161
-87.5,-6.5,399.1161
-87.5,-5.5,399.11612
-87.5,-4.5,399.11612
-87.5,-3.5,399.11615
-87.5,-2.5,399.1162
-87.5,-1.5,399.1162
-87.5,-0.5,399.1162
-87.5,0.5,399.1163
-87.5,1.5,399.1163
-87.5,2.5,399.1163
-87.5,3.5,399.1163
-87.5,4.5,399.11633
-87.5,5.5,399.11633
-87.5,6.5,399.11636
-87.5,7.5,399.11642
-87.5,8.5,399.11646
-87.5,9.5,399.11642
-87.5,10.5,399.08582
-87.5,11.5,399.08585
-87.5,12.5,399.08585
-87.5,13.5,399.08585
-87.5,14.5,399.0859
-87.5,15.5,399.08594
-87.5,16.5,399.08594
-87.5,17.5,399.08594
-87.5,18.5,399.08597
-87.5,19.5,399.08597
-87.5,20.5,399.08603
-87.5,21.5,399.08606
-87.5,22.5,399.08606
-87.5,23.5,399.08612
-87.5,24.5,399.08612
-87.5,25.5,399.08615
-87.5,26.5,399.08615
-87.5,27.5,399.08615
-87.5,28.5,399.08618
-87.5,29.5,399.06274
-87.5,30.5,399.0627
-87.5,31.5,399.0627
-87.5,32.5,399.06268
-87.5,33.5,399.06268
-87.5,34.5,399.06268
-87.5,35.5,399.06268
-87.5,36.5,399.06262
-87.5,37.5,399.0626
-87.5,38.5,399.0626
-87.5,39.5,399.0626
-87.5,40.5,399.06253
-87.5,41.5,399.06253
-87.5,42.5,399.06253
-87.5,43.5,399.04202
-87.5,44.5,399.04193
-87.5,45.5,399.04187
-87.5,46.5,399.04184
-87.5,47.5,399.04172
-87.5,48.5,399.04163
-87.5,49.5,399.04163
-87.5,50.5,399.04153
-87.5,51.5,399.04144
-87.5,52.5,399.04138
-87.5,53.5,399.04132
-87.5,54.5,399.04123
-87.5,55.5,399.04117
-87.5,56.5,399.0411
-87.5,57.5,399.04102
-87.5,58.5,399.041
-87.5,59.5,399.04086
